:ID,:LABEL,prefLabel,definition,note,inScheme
http://example.org/tic-absa/comment/584f75a2ec4a89c7610006b5,Concept;Comment,Comment 584f75a2ec4a89c7610006b5,,"Estimado participante, el cuestionario ha sido corregido a su debido tiempo.....",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58500a28ec4a8944980007d1,Concept;Comment,Comment 58500a28ec4a8944980007d1,,LO VOY HACER YO TAMBIEN,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58504bd5ec4a8938d4000715,Concept;Comment,Comment 58504bd5ec4a8938d4000715,,"Buenas tardes con todos, desde mi punto de vista las dos opciones son viables para el desarrollo tanto la urbana que mejora muchos la calidad alimentaria de las personas como la peri urbana necesaria para el desarrollo económico de las personas y que con esto contribuyen también con producción para la población que no practica la siembra de sus alimentos.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/585089cdec4a896c9b00072b,Concept;Comment,Comment 585089cdec4a896c9b00072b,,"Estoy pensando en lo mismo, yo aprobé recién Manejo del Recurso Suelo y Conocimientos de Plantas ancestrales, y fue totalmente distinto. Incluso mucha de la información no nos permite descargar.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5854ba84ec4a8944980007f1,Concept;Comment,Comment 5854ba84ec4a8944980007f1,,"Estimada docente comparto la misma preocupacion del compañero Barragan de que los test tienen errores por ejemplo en el test 2 en las preguntas 2 y 8 se pide ELIJA AL MENOS 2 OPCIONES DE RESPUESTA, pero el cursor solo permite elegir una lo que hace disminuir la calificación por favor traten de organizar mejor el curso. gracias",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/585a8e0cec4a8938d400074b,Concept;Comment,Comment 585a8e0cec4a8938d400074b,,"Áreas cultivadas tienden a ser muy pequeñas m² De autoconsumo o recreativo Horticultura de pequeña escala Producción de hierbas y plantas medicinales La agricultura urbana se realiza dentro de una ciudad en .. MOOCs HUERTOS FAMILIARES Ciudades y poblados terrenos vacantes y subutilizados Áreas no construibles a lo largo de corrientes de agua, pistas, bajo líneas de alta tensión Terrenos sin aprovechar, patios, terrazas, balcones, techos, paredes,etc. . También puede existir agricultura con carac",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/585a9044ec4a8938d400074c,Concept;Comment,Comment 585a9044ec4a8938d400074c,,Agricultura Urbana,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/586c58f8ec4a896c9b0007ab,Concept;Comment,Comment 586c58f8ec4a896c9b0007ab,,Ahora no sale la nota del TEST 6,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58727122ec4a8944980008ad,Concept;Comment,Comment 58727122ec4a8944980008ad,,"Agricultura Urbana y periurbana las dos son muy importantes ya que de eso viven muchas personas, tanto como comerciantes y en la periurbana se ayudan las personas que siembran en casa en huertos pequeños para su buena alimentacion ya que estos no tienen muchos quimicos..",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5873de05ec4a896c9b0007db,Concept;Comment,Comment 5873de05ec4a896c9b0007db,,mi nota del test 6 no se refleja en el progreso ayuda por favor,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5873ee5aec4a8938d40007d5,Concept;Comment,Comment 5873ee5aec4a8938d40007d5,,"Tanto la agricultura Urbana y Periurbana se ve en nuestro País, pero es un grupo reducidos de personas que hacen conciencia en el producto que se están llevando a la boca y por tal motivo ven si es orgánico y busca que el producto a consumir sea sin químicos. Pero existe el otro grupo grande que es consumista que no se interesa de su procedencia y mientras más grande sea la fruta, más satisfechos están. Ahora bien, si les diferenciamos un poco podemos decir que las agriculturas urbanas son más d",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5875527bec4a8944980008c6,Concept;Comment,Comment 5875527bec4a8944980008c6,,necesitamos respuestas por favor,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587591acec4a8944980008cd,Concept;Comment,Comment 587591acec4a8944980008cd,,La agricultura urbana y pregurbana ah sido una buena forma de comecializacion de aliemntos que han promovido la sostenibilidad de sibilizaciones,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58768457ec4a8938d40007ec,Concept;Comment,Comment 58768457ec4a8938d40007ec,,Si por favor solucionen estos inconvenientes de urgencia,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58768637ec4a8944980008e3,Concept;Comment,Comment 58768637ec4a8944980008e3,,Necesitamos soluciones de urgencia por favor.,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5876df54ec4a8944980008ec,Concept;Comment,Comment 5876df54ec4a8944980008ec,,"estimada tutora le pedimos atienda a nuestros pedidos. Huertos familiares Estimados participantes El presente es para indicarles que la actividad final para el curso esta habilitada, la misma consiste en un test de todos los temas revisados durante el curso, es importante indicar que ésta actividad le servirá de repaso para las pruebas de validación que los estudiantes vayan a realizar en el presente bimestre. Por favor revise muy bien cada una de las preguntas antes de responder. Saludos cordia",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587c2de7ec4a89c7610007b3,Concept;Comment,Comment 587c2de7ec4a89c7610007b3,,"Estimado Participante, voy a revisar personalmente este inconveniente con los compañeros responsables de la plataforma....Saludos!",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587d258fec4a896c9b00081d,Concept;Comment,Comment 587d258fec4a896c9b00081d,,por favor seguimos esperando!!!,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587d8078ec4a8938d4000812,Concept;Comment,Comment 587d8078ec4a8938d4000812,,"Creo que ambas porque a parte de generar ingresos sirve para autoconsumo,",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587d8648ec4a8938d4000814,Concept;Comment,Comment 587d8648ec4a8938d4000814,,"yo vivo en el campo aca se practica mas la agricultura periurbana, ya que las familias tienen en su casas huertos organicos para el consumo de alimentos sanos y que saben de donde provienen. existen personas que tienen grandes extensiones de huertos y usan los productos para subsistir de su ganancia . estos productos se ven afectados en el invierno pero que con una buena organizacion en los huertos se los ha podido superar y tener produccion durante todo el año...",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587d8791ec4a8938d4000815,Concept;Comment,Comment 587d8791ec4a8938d4000815,,El auto consumo es lo que más se adapta a las condiciones sociales de la comunidad y es la más fácil de adaptarse a las necesidades de la población .,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587da4bfec4a89449800092a,Concept;Comment,Comment 587da4bfec4a89449800092a,,"Yo creo tanto la agricultura urbana como periurbana se deben desarrollar en las comunidades ya sean rurales como urbanos, ya que el objetivo es controlar la seguridad de los alimentos ya sean estos dados en lo urbano o en lo rural, a la vez que va a dar mas economía a los agricultores ya sean con el sistema periurbana como urbana.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587e3ea5ec4a896c9b000835,Concept;Comment,Comment 587e3ea5ec4a896c9b000835,,"A mi manera de ver la agricultura urbana y rural, deberían ser llevadas de la misma manera en mi ciudad la agricultura son muy diferentes en áreas rurales el apoyo del municipio es muy bajo. Concluyo que los dos tipos de agricultura son de una misma importancia.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587fac0eec4a894498000954,Concept;Comment,Comment 587fac0eec4a894498000954,,"Considero que los dos tipos de agricultura son necesarias dependiendo del lugar y el espacio donde se habite, pero donde yo vivo practicamos la agricultura urbana por ejemplo en mi casa yo tengo algunas plantas medicinales y vegetales que todo el tiempo los tengo a mi alcance para el consumo familiar. gracias al recurso vital que es el agua siempre puedo disfrutar de alimentos limpios y frescos debido a que no tengo que utilizar químicos para inducir su desarrollo ni fumigar plagas o insectos po",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587fbf7cec4a894498000957,Concept;Comment,Comment 587fbf7cec4a894498000957,,"Buenas tardes estimada tutora, por favor me podría orientar para seguir con el proceso para convalidar este curso por créditos de LC",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587fbff9ec4a894498000958,Concept;Comment,Comment 587fbff9ec4a894498000958,,Se le agradece,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587ff9efec4a89449800095c,Concept;Comment,Comment 587ff9efec4a89449800095c,,"Yo creo que ambas se adaptan; y además son muy importantes tanto para la producción y auto consumo. La agricultura considero yo, ha sido adaptada según las necesidades de las personas. La Agricultura Periurbana en especial debería ser mas fomentada en la sociedad, ya que nosotros mismos estaríamos seguros de cómo cultivamos nuestros alimentos; porque estos tendrían menos químicos y por ende serían mucho más orgánicos.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/587fff50ec4a89449800095e,Concept;Comment,Comment 587fff50ec4a89449800095e,,"Ambos sistemas de producción son buenos. por un lado es de auto consumo ayuda a la economía de las familias. Además incentiva a las personas jubiladas o desocupadas a realizar actividades de agricultura como entretenimiento o pasatiempo. Por otro lado, el sistema de comercialización ayuda con el ingreso de dinero a los nucleos familiares, si con el primer sistema se economiza recursos, con el segundo hay ingresos. En lo personal soy una de las personas que poseen huerto familiares en mi casa. Co",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5880bd62ec4a89c7610007f9,Concept;Comment,Comment 5880bd62ec4a89c7610007f9,,"mi familia practican la agricultura peri urbana es decir se dedica a la comercializacion de productos, mientras que yo me dedico a la agricultura urbana para el consumo de mi familia. me dado cuenta que la agricultura urbana es la mejor porque utilizamos abono y insecticidades naturales y asi no afecta a nuestra salud y cumplimos con la soberania alimentaria.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58828b6bec4a894498000979,Concept;Comment,Comment 58828b6bec4a894498000979,,"En mi opinión yo considero que ambas cumple los objetivos de producción de alimentos porque tanto la agricultura urbana y periurbana son sistemas de producción que contribuyen a tener disponibilidad de alimentos es decir productos frescos, además que proporcionas otras aportaciones como obtener un trabajo ingreso extra y contribuir a la sociedad su aporte a la seguridad alimentaria y nutrición de la población. Hasta cada hogar podrá cultivar y cosechar hortalizas para consumo propio de manera má",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5882d711ec4a89c76100081d,Concept;Comment,Comment 5882d711ec4a89c76100081d,,"Considerando que la agricultura urbana y periurbana contribuyen a la seguridad alimentaria, combatiendo la pobreza y la malnutrición, así como el uso adecuado de tiempos libres, debe ser primeramente aprendida por quienes estamos interesados y luego difundida con empeño como una actividad de vital importancia ya que va en beneficio de la salud individual, familiar y comunitaria",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5882dbbaec4a8938d4000871,Concept;Comment,Comment 5882dbbaec4a8938d4000871,,"En una comunidad rural así como en las comunidades en donde los extensionistas realicen su trabajo, tiene como uno de los roles más importantes el bienestar de la población, incremento de niveles de ingreso, etc, mediante la realización de actividades dinámicas y a la vez sostenibles en el tiempo y espacio, actuando como promotores del desarrollo comunitario. En la complejidad del desarrollo comunitario, el extensionista requiere de la experticia y uso de técnicas y métodos de trabajo que le per",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/588393ceec4a89c761000820,Concept;Comment,Comment 588393ceec4a89c761000820,,"Pienso que la Agricultura urbana tiene un sistema de producción mas activa en cuanto a su comercialización, por lo que se encuentran en convenio con otros mercados públicos o privados obteniendo un beneficio mutuo, a pesar que la agricultura periurbana tienen algunas ventajas como las grandes propiedades para su sembríos, sin embargo algunos no cuentan con capacitaciones que ayuden a mejoras sus cosechas o a su vez no existen compradores fijos para sus productos y no obtendrían el 100 de su gana",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5884ef09ec4a8938d4000881,Concept;Comment,Comment 5884ef09ec4a8938d4000881,,"Estimada Docente Disculpas pero para mi parecer hay confusiones entre las preguntas No. 1 3 4 y 5. O estan mal plantedas, porque no estan correctas las respuestas, pide que escojamos dos opciones y el sistema no permite. Cordialmente, Adolfo Arguello.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/588550bdec4a8938d4000887,Concept;Comment,Comment 588550bdec4a8938d4000887,,"En mi caso vivo en el centro de una ciudad por lo que la agricultura urbana para el autoconsumo considero es la más adecuada ya que permitiría usar mejor el espacio disponible además de usar los desechos de la comida para producir abono para preparar el suelo de cultivo, ayudando así al medioambiente ya que de otra manera estos desechos irían a una bolsa de basura y a contribuir con la contaminación de la ciudad. El clima es bastante húmedo en esta ciudad por lo que se debe entender primero qué ",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58890011ec4a8944980009c0,Concept;Comment,Comment 58890011ec4a8944980009c0,,ME PUEDE DAR RESPUESTA ???,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5889570bec4a8938d40008c2,Concept;Comment,Comment 5889570bec4a8938d40008c2,,"Considero que la dos son de mucha importancia en mi sector, la agricultura urbana en la ciudad de Ibarra puede ser de mucho beneficio en la familias en las buenas practicas de consumo de alimentos saludables y por otro lado la agricultura periurbana es muy factible en la utilizacion de espacios que no estan siendo aprovechados de la mejor manera. Impactando positivamente las dos en la economia y salud de la comunidad.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/588a15ebec4a8944980009cc,Concept;Comment,Comment 588a15ebec4a8944980009cc,,"APOYO ACLARACION Estimada Ingeniera, apoyo lo solicitado por mi compañera Zaida Rebeca, las mismas inquietudes tengo yo, quisiera que se nos despeje algunas dudas referente al Test No. 1, porque si hay errores de respuestas. Muy gentilmente un hombre preocupado por apreheender nuevos conocimientos pero correctos. Adolfo Arguello",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/588cd348ec4a8938d40008db,Concept;Comment,Comment 588cd348ec4a8938d40008db,,"Bueno, yo participe y dirigi un proyecto de Huerto Escolar donde se manejo diferentes cultivos de hortalizas y frutas donde se incentivo el amor a la agricultura y cuidado de la naturaleza, la nutricion. Enfocado tambien en que cada uno de los participantes podia crear su propio huerto en casa, para de esta forma contribuir a la alimentacion familiar y la economia. Pienso que la Agricultura Urbana y Periurbana contribuyen en la econimia , nutricion, y desarrollo de los pueblos. DCS",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/588eac69ec4a8938d40008ea,Concept;Comment,Comment 588eac69ec4a8938d40008ea,,"Buenas noches estimada Tutora, estoy de acuerdo con lo dicho por los compañeros del curso. Además debo decir que los test dan opciones de respuestas múltiples no muy claros. Saludos cordiales.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5891605bec4a89c7610008a9,Concept;Comment,Comment 5891605bec4a89c7610008a9,,Yo tengo las mismas dudas. Los test en vez de ayudarme en el aprendizaje me han hecho dudar demasiado al punto que he llegado a dudar mucho de la información que nos han dado.,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58924f49ec4a894498000a2a,Concept;Comment,Comment 58924f49ec4a894498000a2a,,"Considero que ambas, en el caso de autoconsumo ayuda a las personas de recursos bajos a que este tipo de producción le reduzca sus gastos, en otros casos hay personas que realizan este tipo de huertos porque les guta hacerlo; así como también hay personas que aprovechan de los espacios grandes y su producción la comercializan. considero que ambas.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58969fd4ec4a896c9b000909,Concept;Comment,Comment 58969fd4ec4a896c9b000909,,pienso que amos procesos son buenos pero creo que se aplica más en el auto consumo y sería bueno aplicar la aqricultura urbana,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5898e498ec4a89c7610008db,Concept;Comment,Comment 5898e498ec4a89c7610008db,,"La agricultura urbana y periurbana es parte de un reclamo natural, hacia un restablecimiento de la relación entre ser humano y planta, en todas sus dimensiones. Lo verde característico de las plantas se identifica por la población, como símbolo de naturaleza. La agricultura periurbana y urbana, abarca una mezcla compleja y diversa de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contrib",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5898e4c7ec4a89c7610008dc,Concept;Comment,Comment 5898e4c7ec4a89c7610008dc,,"La función productiva de autoconsumo Tradicionalmente es la razón de ser de los huertos. La función ambiental urbanística Relacionada con el potencial de los huertos por conservar los valores y las funciones ecológicas, culturales y paisajísticas de los espacios libres, especialmente en los ámbitos periurbanos, en mi comunidad se ha visto vinculante para recuperar los espacios públicos, con la finalidad de que este en uso para la colectividad La función social Vinculadas al potencial de cohesión",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5898e978ec4a89c7610008df,Concept;Comment,Comment 5898e978ec4a89c7610008df,,"La agricultura periurbana y urbana infunden en actividades productivas de alimentos en particular de productos frescos, proporcionando empleo e ingresos extras, desde el punto de vista a escala, como también uno de los factores más importante que aportan a la seguridad alimentaria y a la nutrición de la familia como población urbana. La agricultura periurbana a mi parecer sería la más comercial, por sus características de extensión se puede producir mucho más, y es más a esta se la maneja aún de",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5898f3acec4a894498000a6f,Concept;Comment,Comment 5898f3acec4a894498000a6f,,"A partir de los conceptos estudiados en cuanto a agricultura urbana y periurbana creo que el sistema de producción que más se adapta a los objetivos de producción de alimentos avocados a mi comunidad son el autoconsumo y la comercialización. Dentro del municipio quiteño se han dado varias iniciativas de capacitación, por ejemplo se ha logrado conformar un colectivo con más de 3.000 agricultores urbanos de Quito apoyados por AGRUPAR, con quienes se ha discutido la propuesta de una ordenanza munic",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589920f0ec4a89c7610008f1,Concept;Comment,Comment 589920f0ec4a89c7610008f1,,"Personalmente indicaria que la Agricultura Periurbana se adapataria mejor a los dos porque, esta cuenta con mayor extension de terreno, lo que haria posible una mayor producción, tanto para el consumo familiar y para su comercializacion. Mientras que la agricultura urbana pienso seria mas unicamente para la familia en la mayoria de los casos.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589929b8ec4a8938d400094b,Concept;Comment,Comment 589929b8ec4a8938d400094b,,"Tanto la Agricultura Urbana y Periurbana puede contribuir a la seguridad alimentaria en muchas formas aumenta la cantidad de alimento disponible para el consumo, hay gran variedad de alimentos, por lo tanto, aumenta el valor nutritivo de los mismos ya que influyen en una dieta sana para un desarrollo físico e intelectual adecuado. El impacto de estos tipos de agricultura en las personas es de gran importancia ya que favorece una inversión a largo plazo, a mitigar el efecto de la crisis y una bue",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/58992f8aec4a896c9b000943,Concept;Comment,Comment 58992f8aec4a896c9b000943,,"La agricultura urbana y peri urbana abarca una mezcla compleja y diversa de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contribuye a la disponibilidad de alimentos en particular de productos frescos , proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589930f5ec4a8938d400094e,Concept;Comment,Comment 589930f5ec4a8938d400094e,,"La agricultura urbana y periurbana abarca una mezcla compleja y diversa de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contribuye a la disponibilidad de alimentos en particular de productos frescos , proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana. Para la gran mayoría de las personas de bajos recursos que habitan en ",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589931d9ec4a894498000a8a,Concept;Comment,Comment 589931d9ec4a894498000a8a,,en mi comunidad aplicamos el autoconsumo ya que desde pequeños les enseñamos a los niños a trabajar en sus parcelas y la importancia de no utilizar productos químicos ya que perjudica el medio ambiente y sobretodo es nocivo para la salud,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589933acec4a896c9b000945,Concept;Comment,Comment 589933acec4a896c9b000945,,"La agricultura urbana es la que se relaciona o esta mas a la par de la producción de autoconsumo, ya que en ella se ve reflejado cultivos de forestación, horticultura. Producto de ello tenemos granos, raíces, hortalizas, hongos y frutas; los cuales son indispensables en la alimentación diaria. Haciendo una comparación podemos deducir que los productos que utilizan químicos son muy perjudiciales, con la agricultura podemos fomentar un producto fresco y sano.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899340fec4a896c9b000946,Concept;Comment,Comment 5899340fec4a896c9b000946,,"La agricultura urbana y periurbana abarca una mezcla compleja y diversa de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contribuye a la disponibilidad de alimentos en particular de productos frescos , proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589934b0ec4a894498000a8b,Concept;Comment,Comment 589934b0ec4a894498000a8b,,"en mi sector , por cultura salimos los fines de semana al campo, donde cultivamos unas pequeñas parcelas de diferentes productos de la sierra y por lo general no ponemos químicos, ya que esto perjudicaría la salud y sobre todo la inversión en los productos será muy costosa.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589937eaec4a8938d4000957,Concept;Comment,Comment 589937eaec4a8938d4000957,,La agricultura urbana es una herramienta muy importante para la autogestión de los recursos y para el esfuerzo por lograr una biodiversidad máxima .,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899d82eec4a896c9b00097b,Concept;Comment,Comment 5899d82eec4a896c9b00097b,,"muy buenos dias compañeros del curso, para mi es una experiencia mas en realizar una capacitacion en una plataforma virtual , pero es gratificante porque nos permite ampliar conocimientos, que muchas veces no pòdemos tener por falta de oportunidades de estar en la aula de clases, pero gracias a la tecnologia esto se vuelve realidad, gracias a todos espero compartir experiencias muy prontoi",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899db88ec4a8938d400097d,Concept;Comment,Comment 5899db88ec4a8938d400097d,,Saludos a todos los participantes. Es un gusto para mi participar de este curso mediante este medio. Espero sacar todo el provecho del mismo. Saludos Cordiales,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899ea4aec4a894498000ac8,Concept;Comment,Comment 5899ea4aec4a894498000ac8,,"Buenos dias compañeros, espero adquirir nuevos conocimientos los cuales me ayuden aplicarlos a mi vida diaria. Suerte compañeros.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899ec3cec4a89c761000934,Concept;Comment,Comment 5899ec3cec4a89c761000934,,"Buenos días, soy Lis y espero cumplir mis expectativas en esta materia y adquirir conocimientos, ya que quiero hacer un huerto en mi casa. Muchas gracias y saludos a todos .",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899f326ec4a894498000adb,Concept;Comment,Comment 5899f326ec4a894498000adb,,"Buen día! mi nombre es XIMENA curso la carrera de Abogacía, mi interes en este curso en especial, es porque siempre me gusto la idea de tener un huerto en mi casa y a travez de los conocimientos que voy a adquirir lo podré hacer realidad.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/5899f7fcec4a894498000ae4,Concept;Comment,Comment 5899f7fcec4a894498000ae4,,"Buen dìa compañeros mi nombre es Gabriela Andagana, estoy muy gustosa de inicar este curso ya que de esta manera puedo incrementar mis conocimientos sobre nuevos temas, y ponerlos en practica creando mi propio huerto.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a0b91ec4a896c9b0009a5,Concept;Comment,Comment 589a0b91ec4a896c9b0009a5,,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos ¿autoconsumo, comercialización? ¿Ambas? y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?. Bueno yo vivo en una ciudad pequeña como Loja donde se dan los dos tipos de agricultura, pero predomina el de Agricultura Periurbana el mis",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a2cf1ec4a896c9b0009ba,Concept;Comment,Comment 589a2cf1ec4a896c9b0009ba,,"Buenas tardes con todos, mi nombre es Jessica Borja sigo la carrera de Economía en la UTPL, soy de la ciudad de Ibarra. Para mi los cursos que ofrece mooc s son una gran oportunidad de aprender y conocer temas muy importantes e interesantes, que nos sirve de mucha ayuda tanto para nuestra formación profesional como personal.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a404aec4a89c76100097a,Concept;Comment,Comment 589a404aec4a89c76100097a,,"buenas tardes a todos mi nombre es lorena vargas....... soy estudiante de derecho de la provincia bolivar,,, espero aprender mucho de esta materia",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a420dec4a89c76100097d,Concept;Comment,Comment 589a420dec4a89c76100097d,,"La agricultura debido a que promueve el ahorro de energía, la producción local de alimentos, la agricultura urbana y periurbana son actividades de sostenibilidad. También plantea otro tipo de problemas y conflictos sociales, derivados por ejemplo de la utilización de terrenos privados abandonados para la ubicación de huertos familiares clandestinos. También estas actuaciones incontroladas pueden plantear problemas derivados de la falta de calidad de las aguas utilizadas para el riego, a menudo a",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a4507ec4a894498000b23,Concept;Comment,Comment 589a4507ec4a894498000b23,,"Buenas tardes, mi nombre es Ligia Orellana, estudio Contabilidad y Auditoria, soy de la provincia de El Oro, es la primera vez que tomo este tipo de curso y me pareció muy interesante el tema, soy amante de las plantas y tengo un jardin en mi casa, así que este curso me va a servir para aprender técnicas sobre los huertos.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a4703ec4a8938d40009be,Concept;Comment,Comment 589a4703ec4a8938d40009be,,"Buenas tardes mi nombre es Erika, estudio la carrera de Gestión Ambiental soy de la ciudad de Cuenca me intereso mucho seguir este curso porque algo me gusta también es la Agronomia y quiero aprender mucho de los huertos familiares me parece muy interesante gracias a este curso que nos proporciona la universidad.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a4cf5ec4a894498000b2d,Concept;Comment,Comment 589a4cf5ec4a894498000b2d,,"hola mi nombre Martha, me interesa este curso por que me encanta lo referente a huertos me gusta lo natural y estoy presta para adquirir estos nuevos conocimientos.",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a66d8ec4a8938d40009d6,Concept;Comment,Comment 589a66d8ec4a8938d40009d6,,En mi comunidad la Periurbana por que se tiene pequeñas extenciones de tierra.,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a66dbec4a896c9b0009f3,Concept;Comment,Comment 589a66dbec4a896c9b0009f3,,Mi nombre Johanna Icaza. Es un gusto compartir con ustedes esta nueva experiencia.,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a680fec4a894498000b40,Concept;Comment,Comment 589a680fec4a894498000b40,,Buenas noches mi nombre es Verónica me alegra mucho haber tomado este curso y poder adquirir nuevos conocimientos.,http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a68a1ec4a896c9b0009f5,Concept;Comment,Comment 589a68a1ec4a896c9b0009f5,,"Buenas noches, con todos, mi nombre es Xavier Gavilanes, y estoy presto ayudar y aprender todos los conocimientos aquí por impartir....saludos",http://example.org/tic-absa/scheme/comment
http://example.org/tic-absa/comment/589a69dfec4a894498000b41,Concept;Comment,Comment 589a69dfec4a894498000b41,,"La agricultura urbana y periurbana engloba una mezcla compleja y de mucha diversidad de actividades productivas de alimentos, inclusive la pesca y la silvicultura, en numerosas ciudades tanto del mundo desarrollado como del mundo en desarrollo. Contribuye a la disponibilidad de alimentos productos frescos , proporciona empleo e ingresos y puede contribuir a la seguridad alimentaria y a la nutrición de la población urbana.",http://example.org/tic-absa/scheme/comment
